,nconst,Action,Actualités,Animation,Aventure,Biographie,Comédie,Comédiemusicale,Crime,Documentaire,Drame,Famille,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Sport,Thriller,Téléfilm,Western,nb_films_y,anneeSortie,nbVotes
13629,nm0591942,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2022.0,4742.0
13630,nm0591968,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1979.0,57810.0
13631,nm0592109,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1963.0,1070.0
13632,nm0592130,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2008.0,676.0
13633,nm0592135,1,0,1,2,2,3,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,4,2020.0,72286.0
13634,nm0592180,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2002.0,2962.0
13635,nm0592257,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,2000.0,2498.0
13636,nm0592317,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1961.0,2980.0
13637,nm0592443,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1986.0,1914.0
13638,nm0592556,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2002.0,315.0
13639,nm0592756,1,0,1,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1964.0,2650.0
13640,nm0592758,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1969.0,1279.0
13641,nm0592792,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2001.0,2818.0
13642,nm0592948,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.0,19.0
13643,nm0592960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1988.0,7858.0
13644,nm0592973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002.0,3805.0
13645,nm0592993,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,2,2003.0,10076.0
13646,nm0593045,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1968.0,1371.0
13647,nm0593055,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1989.0,7379.0
13648,nm0593079,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,0,0,2,1962.0,7290.0
13649,nm0593129,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1996.0,10264.0
13650,nm0593192,5,0,0,3,0,2,0,4,0,6,0,0,0,0,4,0,4,1,0,0,7,0,2,11,1974.0,3703.0
13651,nm0593267,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,8671.0
13652,nm0593285,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1973.0,3345.0
13653,nm0593306,0,0,0,1,0,12,0,2,0,6,0,1,0,0,0,0,1,2,0,0,2,0,0,15,2005.0,727.0
13654,nm0593310,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,1,0,2,0,2,0,0,3,2013.0,78321.0
13655,nm0593314,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2022.0,1611.0
13656,nm0593369,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1978.0,1696.0
13657,nm0593383,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1991.0,7302.0
13658,nm0593463,1,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1994.0,20760.0
13659,nm0593533,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1974.0,1909.0
13660,nm0593664,8,0,0,1,1,4,0,5,0,14,2,2,0,0,5,0,4,6,2,0,8,0,0,22,2008.0,87085.0
13661,nm0593803,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1977.0,16462.0
13662,nm0593814,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,1966.0,1596.0
13663,nm0593819,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1984.0,52222.0
13664,nm0593841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1993.0,3342.0
13665,nm0593844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1988.0,1932.0
13666,nm0593911,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1985.0,18418.0
13667,nm0593919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1984.0,6613.0
13668,nm0593961,5,0,0,0,0,0,0,3,0,2,0,1,0,0,1,0,1,0,1,0,5,0,0,5,2006.0,132812.0
13669,nm0594023,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1997.0,146.0
13670,nm0594026,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1976.0,57.0
13671,nm0594055,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1964.0,564.0
13672,nm0594062,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1964.0,12637.0
13673,nm0594073,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017.0,3662.0
13674,nm0594074,9,0,9,3,0,5,0,0,0,1,0,8,0,0,0,0,0,5,1,0,0,0,0,9,2004.0,4996.0
13675,nm0594145,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2006.0,1199.0
13676,nm0594158,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1986.0,62.0
13677,nm0594257,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1998.0,4369.0
13678,nm0594271,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,475491.0
13679,nm0594331,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1996.0,1922.0
13680,nm0594344,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1975.0,1212.0
13681,nm0594348,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1976.0,1442.0
13682,nm0594391,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1979.0,7573.0
13683,nm0594421,0,0,0,0,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1988.0,7231.0
13684,nm0594436,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1997.0,69039.0
13685,nm0594497,2,0,3,3,0,0,0,0,0,7,2,3,0,0,0,1,1,3,1,0,1,0,0,7,2009.0,14348.0
13686,nm0594506,0,0,2,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1984.0,5582.0
13687,nm0594515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2000.0,4486.0
13688,nm0594523,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999.0,4621.0
13689,nm0594533,1,0,0,0,0,2,0,0,1,4,1,0,0,2,0,0,0,1,0,0,0,0,0,5,2007.0,9208.0
13690,nm0594540,2,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1993.0,28290.0
13691,nm0594631,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004.0,2159.0
13692,nm0594647,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2007.0,66749.0
13693,nm0594655,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2002.0,35993.0
13694,nm0594682,2,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0,1,0,4,0,2,0,0,4,1965.0,4170.0
13695,nm0594684,1,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,1,1,1,0,1,0,0,3,2007.0,7583.0
13696,nm0594702,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1960.0,1413.0
13697,nm0594705,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1998.0,1444.0
13698,nm0594712,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1987.0,4519.0
13699,nm0594728,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1962.0,2884.0
13700,nm0594730,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1989.0,2104.0
13701,nm0594746,0,0,0,0,0,1,0,0,5,3,0,0,1,0,1,0,0,0,0,0,0,0,0,7,1992.0,731.0
13702,nm0594856,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,4,2006.0,475.0
13703,nm0594885,0,0,0,0,2,3,0,0,0,8,1,0,1,1,0,0,0,1,0,0,1,0,0,8,1997.0,2920.0
13704,nm0594898,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,3,2016.0,42944.0
13705,nm0594951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1998.0,3192.0
13706,nm0594956,0,0,0,0,1,10,0,0,0,8,0,1,1,1,1,1,0,5,0,0,0,0,0,14,2017.0,1714.0
13707,nm0594962,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1967.0,146.0
13708,nm0595055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2006.0,32852.0
13709,nm0595110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2019.0,2847.0
13710,nm0595168,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1982.0,569.0
13711,nm0595277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1998.0,2548.0
13712,nm0595281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000.0,2167.0
13713,nm0595317,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.0,7708.0
13714,nm0595567,1,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,1,0,2,0,1,4,1980.0,3655.0
13715,nm0595602,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1982.0,3019.0
13716,nm0595631,1,0,0,1,0,2,0,0,0,2,0,1,1,0,1,0,0,2,0,0,1,0,0,3,1991.0,2292.0
13717,nm0595680,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2009.0,170533.0
13718,nm0595732,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2005.0,11.0
13719,nm0595989,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1985.0,418.0
13720,nm0596297,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013.0,41581.0
13721,nm0596310,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,2,0,1,0,4,0,0,5,1990.0,9734.0
13722,nm0596520,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1988.0,560078.0
13723,nm0596670,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2007.0,129.0
13724,nm0596701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,0,0,6,1976.0,1389.0
13725,nm0596750,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1987.0,14689.0
13726,nm0596762,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2009.0,1193.0
13727,nm0596807,0,0,0,1,0,4,0,0,0,10,0,1,0,3,0,0,0,3,0,0,3,0,0,12,1998.0,6972.0
13728,nm0596959,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1985.0,31189.0
13729,nm0596968,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1966.0,18684.0
13730,nm0597042,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2010.0,5276.0
13731,nm0597167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1982.0,1628.0
13732,nm0597223,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2010.0,11708.0
13733,nm0597315,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1976.0,31.0
13734,nm0597381,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1974.0,4576.0
13735,nm0597388,8,0,0,5,0,2,0,2,0,4,1,4,0,0,1,0,2,0,1,0,4,0,0,9,2018.0,107444.0
13736,nm0597390,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1977.0,1356.0
13737,nm0597410,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2004.0,171520.0
13738,nm0597480,0,0,0,1,0,1,0,1,0,2,0,0,0,1,2,0,0,0,0,0,1,0,0,3,2015.0,11273.0
13739,nm0597492,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1974.0,6502.0
13740,nm0597517,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,1986.0,19202.0
13741,nm0597561,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1973.0,1203.0
13742,nm0597659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999.0,8.0
13743,nm0597679,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1989.0,203.0
13744,nm0597734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1997.0,2615.0
13745,nm0597740,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,1,0,0,2,2014.0,36469.0
13746,nm0597814,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2000.0,58.0
13747,nm0597816,4,0,1,4,0,16,0,6,0,12,2,0,4,3,0,0,0,3,0,0,3,0,0,27,1971.0,872.0
13748,nm0597857,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1985.0,6266.0
13749,nm0597923,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1987.0,1987.0
13750,nm0597964,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1967.0,54.0
13751,nm0597967,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2005.0,8590.0
13752,nm0597985,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1966.0,37.0
13753,nm0598017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1986.0,4437.0
13754,nm0598115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1991.0,1635.0
13755,nm0598159,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,2152.0
13756,nm0598201,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1982.0,1553.0
13757,nm0598289,1,0,0,1,0,0,0,3,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,4,1961.0,3331.0
13758,nm0598335,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1988.0,543.0
13759,nm0598340,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1970.0,95.0
13760,nm0598356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1977.0,5042.0
13761,nm0598361,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1991.0,2111.0
13762,nm0598367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1983.0,3402.0
13763,nm0598381,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1971.0,3350.0
13764,nm0598388,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1965.0,63.0
13765,nm0598443,1,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4,1980.0,10486.0
13766,nm0598609,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2022.0,472.0
13767,nm0598648,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1991.0,42.0
13768,nm0598720,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1982.0,3422.0
13769,nm0598748,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2020.0,1152.0
13770,nm0598777,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1970.0,2912.0
13771,nm0598800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1992.0,1046.0
13772,nm0598809,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1984.0,937.0
13773,nm0598823,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1966.0,19932.0
13774,nm0598857,1,0,0,1,0,6,0,1,1,8,1,0,0,0,1,0,1,1,0,0,2,0,0,11,2007.0,2440.0
13775,nm0598890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2014.0,3826.0
13776,nm0598969,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1979.0,24.0
13777,nm0598971,4,0,0,3,0,11,1,9,1,29,0,2,1,2,0,1,3,8,0,1,9,0,0,34,1974.0,5799.0
13778,nm0599171,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1986.0,78.0
13779,nm0599430,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1970.0,10.0
13780,nm0599539,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1966.0,1956.0
13781,nm0599549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1966.0,1251.0
13782,nm0599598,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992.0,10889.0
13783,nm0599604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1976.0,2335.0
13784,nm0599640,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1985.0,2200.0
13785,nm0599656,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1975.0,180.0
13786,nm0599727,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1975.0,1359.0
13787,nm0599778,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000.0,1344.0
13788,nm0599837,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2,0,0,2,1978.0,3363.0
13789,nm0599889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998.0,16589.0
13790,nm0599987,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1980.0,2304.0
13791,nm0599998,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1971.0,39169.0
13792,nm0600018,1,0,0,1,0,1,0,1,0,1,0,0,0,0,2,0,2,0,0,0,2,0,0,3,1971.0,3728.0
13793,nm0600027,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,2,1986.0,5640.0
13794,nm0600038,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1990.0,357.0
13795,nm0600102,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990.0,1086.0
13796,nm0600120,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1989.0,4405.0
13797,nm0600179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1975.0,21.0
13798,nm0600180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1997.0,101.0
13799,nm0600268,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1996.0,979.0
13800,nm0600270,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998.0,76.0
13801,nm0600416,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998.0,106.0
13802,nm0600473,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1992.0,106191.0
13803,nm0600490,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1983.0,17792.0
13804,nm0600531,0,0,0,1,0,4,1,1,0,4,2,1,0,0,0,1,1,1,2,0,1,0,0,5,1969.0,12016.0
13805,nm0600667,1,0,0,0,0,0,0,3,0,2,0,0,0,0,5,0,0,0,0,0,2,0,0,5,2011.0,56211.0
13806,nm0600668,0,0,1,1,0,3,0,2,0,10,1,0,0,2,0,0,0,5,0,0,1,0,0,10,2007.0,21738.0
13807,nm0600673,1,0,0,0,0,1,0,3,0,8,0,0,0,0,1,0,2,1,1,0,3,0,0,9,2010.0,8178.0
13808,nm0600757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1987.0,1532.0
13809,nm0600829,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1962.0,31.0
13810,nm0600877,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2011.0,48960.0
13811,nm0600911,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1960.0,1648.0
13812,nm0600961,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1981.0,34308.0
13813,nm0601004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2020.0,7984.0
13814,nm0601041,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2018.0,1733.0
13815,nm0601052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1993.0,2036.0
13816,nm0601105,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1991.0,1025.0
13817,nm0601111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1963.0,19928.0
13818,nm0601153,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1981.0,1706.0
13819,nm0601210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1977.0,22358.0
13820,nm0601304,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1972.0,132.0
13821,nm0601369,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,1964.0,2894.0
13822,nm0601376,1,0,0,0,0,1,0,1,0,2,0,0,0,0,2,0,2,0,0,0,4,0,0,4,2009.0,40914.0
13823,nm0601377,5,0,0,0,0,0,0,4,0,8,0,1,1,1,1,0,1,2,0,0,7,0,2,11,1975.0,2998.0
13824,nm0601465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1982.0,3352.0
13825,nm0601476,2,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,2,0,2,0,0,3,1965.0,6936.0
13826,nm0601512,1,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1973.0,1166.0
13827,nm0601548,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1995.0,5459.0
13828,nm0601553,1,0,1,3,0,7,0,0,0,6,1,0,0,0,1,1,1,6,0,0,1,0,0,11,2008.0,91704.0
13829,nm0601730,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1973.0,89.0
13830,nm0601800,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1970.0,1074.0
13831,nm0601834,3,0,0,0,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1977.0,3647.0
13832,nm0601874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1990.0,9818.0
13833,nm0601890,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,2004.0,43643.0
13834,nm0602164,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,2,1985.0,1532.0
13835,nm0602181,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1965.0,796.0
